cycle,branch,district,forecastdate,model,candidate,win_prob
2020,President,Kentucky,9/1/2020,classic,Trump,0.977075
2020,President,Kentucky,8/31/2020,classic,Trump,0.97725
2020,President,Kentucky,8/30/2020,classic,Trump,0.975825
2020,President,Kentucky,8/29/2020,classic,Trump,0.9733
2020,President,Kentucky,8/28/2020,classic,Trump,0.973725
2020,President,Kentucky,8/27/2020,classic,Trump,0.973725
2020,President,Kentucky,8/26/2020,classic,Trump,0.9748
2020,President,Kentucky,8/25/2020,classic,Trump,0.9726
2020,President,Kentucky,8/24/2020,classic,Trump,0.97255
2020,President,Kentucky,8/23/2020,classic,Trump,0.971875
2020,President,Kentucky,8/22/2020,classic,Trump,0.9724
2020,President,Kentucky,8/21/2020,classic,Trump,0.97215
2020,President,Kentucky,8/20/2020,classic,Trump,0.97465
2020,President,Kentucky,8/19/2020,classic,Trump,0.975375
2020,President,Kentucky,8/18/2020,classic,Trump,0.97435
2020,President,Kentucky,8/17/2020,classic,Trump,0.975375
2020,President,Kentucky,8/16/2020,classic,Trump,0.972925
2020,President,Kentucky,8/15/2020,classic,Trump,0.971625
2020,President,Kentucky,8/14/2020,classic,Trump,0.97225
2020,President,Kentucky,8/13/2020,classic,Trump,0.9731
2020,President,Kentucky,8/12/2020,classic,Trump,0.97325
2020,President,Kentucky,8/11/2020,classic,Trump,0.9741
2020,President,Kentucky,8/10/2020,classic,Trump,0.969825
2020,President,Kentucky,8/9/2020,classic,Trump,0.97175
2020,President,Kentucky,8/8/2020,classic,Trump,0.9709
2020,President,Kentucky,8/7/2020,classic,Trump,0.971175
2020,President,Kentucky,8/6/2020,classic,Trump,0.9716
2020,President,Kentucky,8/5/2020,classic,Trump,0.970275
2020,President,Kentucky,8/4/2020,classic,Trump,0.96985
2020,President,Kentucky,8/3/2020,classic,Trump,0.96865
2020,President,Kentucky,8/2/2020,classic,Trump,0.97765
2020,President,Kentucky,8/1/2020,classic,Trump,0.973075
2020,President,Louisiana,11/3/2020,classic,Trump,0.97115
2020,President,Louisiana,11/2/2020,classic,Trump,0.971725
2020,President,Louisiana,11/1/2020,classic,Trump,0.973525
2020,President,Louisiana,10/31/2020,classic,Trump,0.9712
2020,President,Louisiana,10/30/2020,classic,Trump,0.968575
2020,President,Louisiana,10/29/2020,classic,Trump,0.966275
2020,President,Louisiana,10/28/2020,classic,Trump,0.964625
2020,President,Louisiana,10/27/2020,classic,Trump,0.9624
2020,President,Louisiana,10/26/2020,classic,Trump,0.9503
2020,President,Louisiana,10/25/2020,classic,Trump,0.949525
2020,President,Louisiana,10/24/2020,classic,Trump,0.94815
2020,President,Louisiana,10/23/2020,classic,Trump,0.9435
2020,President,Louisiana,10/22/2020,classic,Trump,0.94175
2020,President,Louisiana,10/21/2020,classic,Trump,0.941025
2020,President,Louisiana,10/20/2020,classic,Trump,0.93775
2020,President,Louisiana,10/19/2020,classic,Trump,0.93595
2020,President,Louisiana,10/18/2020,classic,Trump,0.93485
2020,President,Louisiana,10/17/2020,classic,Trump,0.9348
2020,President,Louisiana,10/16/2020,classic,Trump,0.934525
2020,President,Louisiana,10/15/2020,classic,Trump,0.9354
2020,President,Louisiana,10/14/2020,classic,Trump,0.934475
2020,President,Louisiana,10/13/2020,classic,Trump,0.927025
2020,President,Louisiana,10/12/2020,classic,Trump,0.927725
2020,President,Louisiana,10/11/2020,classic,Trump,0.926675
2020,President,Louisiana,10/10/2020,classic,Trump,0.927875
2020,President,Louisiana,10/9/2020,classic,Trump,0.926425
2020,President,Louisiana,10/8/2020,classic,Trump,0.926575
2020,President,Louisiana,10/7/2020,classic,Trump,0.925325
2020,President,Louisiana,10/6/2020,classic,Trump,0.927175
2020,President,Louisiana,10/5/2020,classic,Trump,0.929375
2020,President,Louisiana,10/4/2020,classic,Trump,0.928925
2020,President,Louisiana,10/3/2020,classic,Trump,0.93025
2020,President,Louisiana,10/2/2020,classic,Trump,0.9057
2020,President,Louisiana,10/1/2020,classic,Trump,0.903425
2020,President,Louisiana,9/30/2020,classic,Trump,0.9064
2020,President,Louisiana,9/29/2020,classic,Trump,0.907975
2020,President,Louisiana,9/28/2020,classic,Trump,0.90765
2020,President,Louisiana,9/27/2020,classic,Trump,0.90515
2020,President,Louisiana,9/26/2020,classic,Trump,0.905725
2020,President,Louisiana,9/25/2020,classic,Trump,0.905575
2020,President,Louisiana,9/24/2020,classic,Trump,0.9048
2020,President,Louisiana,9/23/2020,classic,Trump,0.9017
2020,President,Louisiana,9/22/2020,classic,Trump,0.90135
2020,President,Louisiana,9/21/2020,classic,Trump,0.900925
2020,President,Louisiana,9/20/2020,classic,Trump,0.924525
2020,President,Louisiana,9/19/2020,classic,Trump,0.924125
2020,President,Louisiana,9/18/2020,classic,Trump,0.923925
2020,President,Louisiana,9/17/2020,classic,Trump,0.923825
2020,President,Louisiana,9/16/2020,classic,Trump,0.92335
2020,President,Louisiana,9/15/2020,classic,Trump,0.91905
2020,President,Louisiana,9/14/2020,classic,Trump,0.92075
2020,President,Louisiana,9/13/2020,classic,Trump,0.92045
2020,President,Louisiana,9/12/2020,classic,Trump,0.919725
2020,President,Louisiana,9/11/2020,classic,Trump,0.918325
2020,President,Louisiana,9/10/2020,classic,Trump,0.9231
2020,President,Louisiana,9/9/2020,classic,Trump,0.9219
2020,President,Louisiana,9/8/2020,classic,Trump,0.923525
2020,President,Louisiana,9/7/2020,classic,Trump,0.9231
2020,President,Louisiana,9/6/2020,classic,Trump,0.92305
2020,President,Louisiana,9/5/2020,classic,Trump,0.92805
2020,President,Louisiana,9/4/2020,classic,Trump,0.9252
2020,President,Louisiana,9/3/2020,classic,Trump,0.92495
2020,President,Louisiana,9/2/2020,classic,Trump,0.925675
2020,President,Louisiana,9/1/2020,classic,Trump,0.927725
2020,President,Louisiana,8/31/2020,classic,Trump,0.928575
2020,President,Louisiana,8/30/2020,classic,Trump,0.9221
2020,President,Louisiana,8/29/2020,classic,Trump,0.9243
2020,President,Louisiana,8/28/2020,classic,Trump,0.923125
2020,President,Louisiana,8/27/2020,classic,Trump,0.926725
2020,President,Louisiana,8/26/2020,classic,Trump,0.926675
2020,President,Louisiana,8/25/2020,classic,Trump,0.91915
2020,President,Louisiana,8/24/2020,classic,Trump,0.92075
2020,President,Louisiana,8/23/2020,classic,Trump,0.908025
2020,President,Louisiana,8/22/2020,classic,Trump,0.9115
2020,President,Louisiana,8/21/2020,classic,Trump,0.909425
2020,President,Louisiana,8/20/2020,classic,Trump,0.924675
2020,President,Louisiana,8/19/2020,classic,Trump,0.922225
2020,President,Louisiana,8/18/2020,classic,Trump,0.924275
2020,President,Louisiana,8/17/2020,classic,Trump,0.9227
2020,President,Louisiana,8/16/2020,classic,Trump,0.926425
2020,President,Louisiana,8/15/2020,classic,Trump,0.922575
2020,President,Louisiana,8/14/2020,classic,Trump,0.92105
2020,President,Louisiana,8/13/2020,classic,Trump,0.919125
2020,President,Louisiana,8/12/2020,classic,Trump,0.92235
2020,President,Louisiana,8/11/2020,classic,Trump,0.919925
2020,President,Louisiana,8/10/2020,classic,Trump,0.9182
2020,President,Louisiana,8/9/2020,classic,Trump,0.907975
2020,President,Louisiana,8/8/2020,classic,Trump,0.905075
2020,President,Louisiana,8/7/2020,classic,Trump,0.9055
2020,President,Louisiana,8/6/2020,classic,Trump,0.90475
2020,President,Louisiana,8/5/2020,classic,Trump,0.907325
2020,President,Louisiana,8/4/2020,classic,Trump,0.9033
2020,President,Louisiana,8/3/2020,classic,Trump,0.9043
2020,President,Louisiana,8/2/2020,classic,Trump,0.902175
2020,President,Louisiana,8/1/2020,classic,Trump,0.902725
2020,President,Maine,11/3/2020,classic,Trump,0.098825
2020,President,Maine,11/2/2020,classic,Trump,0.0996
2020,President,Maine,11/1/2020,classic,Trump,0.096525
2020,President,Maine,10/31/2020,classic,Trump,0.098275
2020,President,Maine,10/30/2020,classic,Trump,0.097225
2020,President,Maine,10/29/2020,classic,Trump,0.0986
2020,President,Maine,10/28/2020,classic,Trump,0.0964
2020,President,Maine,10/27/2020,classic,Trump,0.098375
2020,President,Maine,10/26/2020,classic,Trump,0.101
2020,President,Maine,10/25/2020,classic,Trump,0.10475
2020,President,Maine,10/24/2020,classic,Trump,0.104
2020,President,Maine,10/23/2020,classic,Trump,0.103025
2020,President,Maine,10/22/2020,classic,Trump,0.1025
2020,President,Maine,10/21/2020,classic,Trump,0.10285
2020,President,Maine,10/20/2020,classic,Trump,0.101675
2020,President,Maine,10/19/2020,classic,Trump,0.1002
2020,President,Maine,10/18/2020,classic,Trump,0.100275
2020,President,Maine,10/17/2020,classic,Trump,0.101425
2020,President,Maine,10/16/2020,classic,Trump,0.10275
2020,President,Maine,10/15/2020,classic,Trump,0.10335
2020,President,Maine,10/14/2020,classic,Trump,0.101075
2020,President,Maine,10/13/2020,classic,Trump,0.09985
2020,President,Maine,10/12/2020,classic,Trump,0.10455
2020,President,Maine,10/11/2020,classic,Trump,0.106925
2020,President,Maine,10/10/2020,classic,Trump,0.110575
2020,President,Maine,10/9/2020,classic,Trump,0.11085
2020,President,Maine,10/8/2020,classic,Trump,0.1125
2020,President,Maine,10/7/2020,classic,Trump,0.116875
2020,President,Maine,10/6/2020,classic,Trump,0.12005
2020,President,Maine,10/5/2020,classic,Trump,0.11545
2020,President,Maine,10/4/2020,classic,Trump,0.114875
2020,President,Maine,10/3/2020,classic,Trump,0.118175
2020,President,Maine,10/2/2020,classic,Trump,0.1171
2020,President,Maine,10/1/2020,classic,Trump,0.116
2020,President,Maine,9/30/2020,classic,Trump,0.11615
2020,President,Maine,9/29/2020,classic,Trump,0.116875
2020,President,Maine,9/28/2020,classic,Trump,0.117475
2020,President,Maine,9/27/2020,classic,Trump,0.1156
2020,President,Maine,9/26/2020,classic,Trump,0.11825
2020,President,Maine,9/25/2020,classic,Trump,0.117525
2020,President,Maine,9/24/2020,classic,Trump,0.1176
2020,President,Maine,9/23/2020,classic,Trump,0.118075
2020,President,Maine,9/22/2020,classic,Trump,0.125075
2020,President,Maine,9/21/2020,classic,Trump,0.1251
2020,President,Maine,9/20/2020,classic,Trump,0.121775
2020,President,Maine,9/19/2020,classic,Trump,0.124575
2020,President,Maine,9/18/2020,classic,Trump,0.124225
2020,President,Maine,9/17/2020,classic,Trump,0.13515
2020,President,Maine,9/16/2020,classic,Trump,0.13105
2020,President,Maine,9/15/2020,classic,Trump,0.176175
2020,President,Maine,9/14/2020,classic,Trump,0.181825
2020,President,Maine,9/13/2020,classic,Trump,0.175225
2020,President,Maine,9/12/2020,classic,Trump,0.181275
2020,President,Maine,9/11/2020,classic,Trump,0.176875
2020,President,Maine,9/10/2020,classic,Trump,0.179475
2020,President,Maine,9/9/2020,classic,Trump,0.208125
2020,President,Maine,9/8/2020,classic,Trump,0.216575
2020,President,Maine,9/7/2020,classic,Trump,0.2205
2020,President,Maine,9/6/2020,classic,Trump,0.220475
2020,President,Maine,9/5/2020,classic,Trump,0.224825
2020,President,Maine,9/4/2020,classic,Trump,0.222075
2020,President,Maine,9/3/2020,classic,Trump,0.2239
2020,President,Maine,9/2/2020,classic,Trump,0.227
2020,President,Maine,9/1/2020,classic,Trump,0.236775
2020,President,Maine,8/31/2020,classic,Trump,0.2425
2020,President,Maine,8/30/2020,classic,Trump,0.24075
2020,President,Maine,8/29/2020,classic,Trump,0.237075
2020,President,Maine,8/28/2020,classic,Trump,0.238325
2020,President,Maine,8/27/2020,classic,Trump,0.231175
2020,President,Maine,8/26/2020,classic,Trump,0.234175
2020,President,Maine,8/25/2020,classic,Trump,0.220725
2020,President,Maine,8/24/2020,classic,Trump,0.219425
2020,President,Maine,8/23/2020,classic,Trump,0.217125
2020,President,Maine,8/22/2020,classic,Trump,0.21545
2020,President,Maine,8/21/2020,classic,Trump,0.216075
2020,President,Maine,8/20/2020,classic,Trump,0.215625
2020,President,Maine,8/19/2020,classic,Trump,0.220125
2020,President,Maine,8/18/2020,classic,Trump,0.214225
2020,President,Maine,8/17/2020,classic,Trump,0.22395
2020,President,Maine,8/16/2020,classic,Trump,0.221
2020,President,Maine,8/15/2020,classic,Trump,0.2183
2020,President,Maine,8/14/2020,classic,Trump,0.214575
2020,President,Maine,8/13/2020,classic,Trump,0.216375
2020,President,Maine,8/12/2020,classic,Trump,0.2271
2020,President,Maine,8/11/2020,classic,Trump,0.22845
2020,President,Maine,8/10/2020,classic,Trump,0.21465
2020,President,Maine,8/9/2020,classic,Trump,0.221825
2020,President,Maine,8/8/2020,classic,Trump,0.220925
2020,President,Maine,8/7/2020,classic,Trump,0.2231
2020,President,Maine,8/6/2020,classic,Trump,0.226575
2020,President,Maine,8/5/2020,classic,Trump,0.225925
2020,President,Maine,8/4/2020,classic,Trump,0.21295
2020,President,Maine,8/3/2020,classic,Trump,0.210825
2020,President,Maine,8/2/2020,classic,Trump,0.239125
2020,President,Maine,8/1/2020,classic,Trump,0.22905
2020,President,Maryland,11/3/2020,classic,Trump,0.00045
2020,President,Maryland,11/2/2020,classic,Trump,0.000475
2020,President,Maryland,11/1/2020,classic,Trump,0.00055
2020,President,Maryland,10/31/2020,classic,Trump,0.000475
2020,President,Maryland,10/30/2020,classic,Trump,0.000675
2020,President,Maryland,10/29/2020,classic,Trump,0.00065
2020,President,Maryland,10/28/2020,classic,Trump,0.000625
2020,President,Maryland,10/27/2020,classic,Trump,0.000675
2020,President,Maryland,10/26/2020,classic,Trump,0.00065
2020,President,Maryland,10/25/2020,classic,Trump,0.000575
2020,President,Maryland,10/24/2020,classic,Trump,0.0006
2020,President,Maryland,10/23/2020,classic,Trump,0.00045
2020,President,Maryland,10/22/2020,classic,Trump,0.00045
2020,President,Maryland,10/21/2020,classic,Trump,0.000475
2020,President,Maryland,10/20/2020,classic,Trump,0.00045
2020,President,Maryland,10/19/2020,classic,Trump,0.0004
2020,President,Maryland,10/18/2020,classic,Trump,0.000425
2020,President,Maryland,10/17/2020,classic,Trump,0.000475
2020,President,Maryland,10/16/2020,classic,Trump,0.00055
2020,President,Maryland,10/15/2020,classic,Trump,0.00035
2020,President,Maryland,10/14/2020,classic,Trump,0.000425
2020,President,Maryland,10/13/2020,classic,Trump,0.0005
2020,President,Maryland,10/12/2020,classic,Trump,0.0005
2020,President,Maryland,10/11/2020,classic,Trump,0.000475
2020,President,Maryland,10/10/2020,classic,Trump,0.000625
2020,President,Maryland,10/9/2020,classic,Trump,0.000525
2020,President,Maryland,10/8/2020,classic,Trump,0.0006
2020,President,Maryland,10/7/2020,classic,Trump,0.00065
2020,President,Maryland,10/6/2020,classic,Trump,0.00055
2020,President,Maryland,10/5/2020,classic,Trump,0.00055
2020,President,Maryland,10/4/2020,classic,Trump,0.00085
2020,President,Maryland,10/3/2020,classic,Trump,0.000725
2020,President,Maryland,10/2/2020,classic,Trump,0.0011
2020,President,Maryland,10/1/2020,classic,Trump,0.00105
2020,President,Maryland,9/30/2020,classic,Trump,0.00105
2020,President,Maryland,9/29/2020,classic,Trump,0.001025
2020,President,Maryland,9/28/2020,classic,Trump,0.001175
2020,President,Maryland,9/27/2020,classic,Trump,0.001175
2020,President,Maryland,9/26/2020,classic,Trump,0.0013
2020,President,Maryland,9/25/2020,classic,Trump,0.0012
2020,President,Maryland,9/24/2020,classic,Trump,0.001875
2020,President,Maryland,9/23/2020,classic,Trump,0.001525
2020,President,Maryland,9/22/2020,classic,Trump,0.001525
2020,President,Maryland,9/21/2020,classic,Trump,0.001575
2020,President,Maryland,9/20/2020,classic,Trump,0.001725
2020,President,Maryland,9/19/2020,classic,Trump,0.001775
2020,President,Maryland,9/18/2020,classic,Trump,0.001525
2020,President,Maryland,9/17/2020,classic,Trump,0.001625
2020,President,Maryland,9/16/2020,classic,Trump,0.0014
2020,President,Maryland,9/15/2020,classic,Trump,0.00165
2020,President,Maryland,9/14/2020,classic,Trump,0.001525
2020,President,Maryland,9/13/2020,classic,Trump,0.001525
2020,President,Maryland,9/12/2020,classic,Trump,0.001925
2020,President,Maryland,9/11/2020,classic,Trump,0.001875
2020,President,Maryland,9/10/2020,classic,Trump,0.002125
2020,President,Maryland,9/9/2020,classic,Trump,0.0018
2020,President,Maryland,9/8/2020,classic,Trump,0.001675
2020,President,Maryland,9/7/2020,classic,Trump,0.0023
2020,President,Maryland,9/6/2020,classic,Trump,0.001875
2020,President,Maryland,9/5/2020,classic,Trump,0.002075
2020,President,Maryland,9/4/2020,classic,Trump,0.002475
2020,President,Maryland,9/3/2020,classic,Trump,0.002075
2020,President,Maryland,9/2/2020,classic,Trump,0.002225
2020,President,Maryland,9/1/2020,classic,Trump,0.00255
2020,President,Maryland,8/31/2020,classic,Trump,0.002675
2020,President,Maryland,8/30/2020,classic,Trump,0.0028
2020,President,Maryland,8/29/2020,classic,Trump,0.0024
2020,President,Maryland,8/28/2020,classic,Trump,0.002775
2020,President,Maryland,8/27/2020,classic,Trump,0.0023
2020,President,Maryland,8/26/2020,classic,Trump,0.00265
2020,President,Maryland,8/25/2020,classic,Trump,0.002425
2020,President,Maryland,8/24/2020,classic,Trump,0.0024
2020,President,Maryland,8/23/2020,classic,Trump,0.002625
2020,President,Maryland,8/22/2020,classic,Trump,0.002475
2020,President,Maryland,8/21/2020,classic,Trump,0.002325
2020,President,Maryland,8/20/2020,classic,Trump,0.002
2020,President,Maryland,8/19/2020,classic,Trump,0.002375
2020,President,Maryland,8/18/2020,classic,Trump,0.002375
2020,President,Maryland,8/17/2020,classic,Trump,0.00215
2020,President,Maryland,8/16/2020,classic,Trump,0.002775
2020,President,Maryland,8/15/2020,classic,Trump,0.002625
2020,President,Maryland,8/14/2020,classic,Trump,0.001975
2020,President,Maryland,8/13/2020,classic,Trump,0.002575
2020,President,Maryland,8/12/2020,classic,Trump,0.00255
2020,President,Maryland,8/11/2020,classic,Trump,0.0027
2020,President,Maryland,8/10/2020,classic,Trump,0.002575
2020,President,Maryland,8/9/2020,classic,Trump,0.00325
2020,President,Maryland,8/8/2020,classic,Trump,0.002925
2020,President,Maryland,8/7/2020,classic,Trump,0.0029
2020,President,Maryland,8/6/2020,classic,Trump,0.0034
2020,President,Maryland,8/5/2020,classic,Trump,0.004025
2020,President,Maryland,8/4/2020,classic,Trump,0.00285
2020,President,Maryland,8/3/2020,classic,Trump,0.002925
2020,President,Maryland,8/2/2020,classic,Trump,0.002975
2020,President,Maryland,8/1/2020,classic,Trump,0.00265
2020,President,Massachusetts,11/3/2020,classic,Trump,0.000525
2020,President,Massachusetts,11/2/2020,classic,Trump,0.0004
2020,President,Massachusetts,11/1/2020,classic,Trump,0.000475
2020,President,Massachusetts,10/31/2020,classic,Trump,0.000625
2020,President,Massachusetts,10/30/2020,classic,Trump,0.000525
2020,President,Massachusetts,10/29/2020,classic,Trump,0.00055
